timestamp,kwh,building,month,hour
2023-01-17 01:00:00,57.09913485470252,BuildingA,Jan,1
2023-01-17 02:00:00,41.75129190892368,BuildingA,Jan,2
2023-01-17 03:00:00,69.98033901914341,BuildingA,Jan,3
2023-01-17 04:00:00,60.1353843760289,BuildingA,Jan,4
2023-01-17 05:00:00,31.49404435146966,BuildingA,Jan,5
2023-01-17 06:00:00,93.22597865011105,BuildingA,Jan,6
2023-01-17 07:00:00,51.54784842229157,BuildingA,Jan,7
2023-01-17 08:00:00,76.85115674066029,BuildingA,Jan,8
2023-01-17 09:00:00,20.628292604006678,BuildingA,Jan,9
2023-01-17 10:00:00,38.50625782312356,BuildingA,Jan,10
2023-01-17 11:00:00,22.990091897904662,BuildingA,Jan,11
2023-01-17 12:00:00,79.41302483961098,BuildingA,Jan,12
2023-01-17 13:00:00,90.12916595891171,BuildingA,Jan,13
2023-01-17 14:00:00,31.87969909971044,BuildingA,Jan,14
2023-01-17 15:00:00,84.62685390603657,BuildingA,Jan,15
2023-01-17 16:00:00,94.82987593955748,BuildingA,Jan,16
2023-01-17 17:00:00,51.2261066145486,BuildingA,Jan,17
2023-01-17 18:00:00,76.93345181189986,BuildingA,Jan,18
2023-01-17 19:00:00,55.0716789783932,BuildingA,Jan,19
2023-01-17 20:00:00,99.69190248116814,BuildingA,Jan,20
2023-01-17 21:00:00,59.45226805950259,BuildingA,Jan,21
2023-01-17 22:00:00,67.45463259895229,BuildingA,Jan,22
2023-01-17 23:00:00,62.52097030567404,BuildingA,Jan,23
2023-01-18 00:00:00,40.55733248194506,BuildingA,Jan,0
2023-01-18 01:00:00,93.00055710827716,BuildingA,Jan,1
2023-01-18 02:00:00,77.03072988971505,BuildingA,Jan,2
2023-01-18 03:00:00,32.8822530699265,BuildingA,Jan,3
2023-01-18 04:00:00,85.07598608088821,BuildingA,Jan,4
2023-01-18 05:00:00,44.70263023432225,BuildingA,Jan,5
2023-01-18 06:00:00,97.0693914268836,BuildingA,Jan,6
2023-01-18 07:00:00,18.01408392826469,BuildingA,Jan,7
2023-01-18 08:00:00,11.558064827586474,BuildingA,Jan,8
2023-01-18 09:00:00,41.83338459841221,BuildingA,Jan,9
2023-01-18 10:00:00,16.51035530230348,BuildingA,Jan,10
2023-01-18 11:00:00,99.83224331070326,BuildingA,Jan,11
2023-01-18 12:00:00,55.941847823461465,BuildingA,Jan,12
2023-01-18 13:00:00,95.17177114710348,BuildingA,Jan,13
2023-01-18 14:00:00,53.9979559970684,BuildingA,Jan,14
2023-01-18 15:00:00,89.71357187204822,BuildingA,Jan,15
2023-01-18 16:00:00,99.18141912465174,BuildingA,Jan,16
2023-01-18 17:00:00,78.34950346354336,BuildingA,Jan,17
2023-01-18 18:00:00,44.93639142426085,BuildingA,Jan,18
2023-01-18 19:00:00,93.05105740794195,BuildingA,Jan,19
2023-01-18 20:00:00,32.40908571776839,BuildingA,Jan,20
2023-01-18 21:00:00,17.368023006894777,BuildingA,Jan,21
2023-01-18 22:00:00,69.42420915902255,BuildingA,Jan,22
2023-01-18 23:00:00,83.23493871667607,BuildingA,Jan,23
2023-01-19 00:00:00,91.73839742566258,BuildingA,Jan,0
2023-01-19 01:00:00,89.11232451680652,BuildingA,Jan,1
2023-01-19 02:00:00,27.387239223023126,BuildingA,Jan,2
2023-01-19 03:00:00,99.98687804911562,BuildingA,Jan,3
2023-01-19 04:00:00,36.697977641473024,BuildingA,Jan,4
2023-01-19 05:00:00,72.33749177759213,BuildingA,Jan,5
2023-01-19 06:00:00,15.792645621488546,BuildingA,Jan,6
2023-01-19 07:00:00,72.22380468030829,BuildingA,Jan,7
2023-01-19 08:00:00,34.48571921298714,BuildingA,Jan,8
2023-01-19 09:00:00,91.92670971887436,BuildingA,Jan,9
2023-01-19 10:00:00,28.934685349489055,BuildingA,Jan,10
2023-01-19 11:00:00,62.54747961941211,BuildingA,Jan,11
2023-01-19 12:00:00,44.64293979227961,BuildingA,Jan,12
2023-01-19 13:00:00,17.379611354617452,BuildingA,Jan,13
2023-01-19 14:00:00,57.18796359258179,BuildingA,Jan,14
2023-01-19 15:00:00,38.55258910902788,BuildingA,Jan,15
2023-01-19 16:00:00,37.62960834937576,BuildingA,Jan,16
2023-01-19 17:00:00,40.6002114998318,BuildingA,Jan,17
2023-01-19 18:00:00,60.31639383908284,BuildingA,Jan,18
2023-01-19 19:00:00,10.153577176769192,BuildingA,Jan,19
2023-01-19 20:00:00,41.934700224413575,BuildingA,Jan,20
2023-01-19 21:00:00,81.98881796948235,BuildingA,Jan,21
2023-01-19 22:00:00,97.88442855271894,BuildingA,Jan,22
2023-01-19 23:00:00,65.94918756767314,BuildingA,Jan,23
2023-01-20 00:00:00,79.41586655304309,BuildingA,Jan,0
2023-01-20 01:00:00,20.451160776562624,BuildingA,Jan,1
2023-01-20 02:00:00,25.981359030154955,BuildingA,Jan,2
2023-01-20 03:00:00,95.0559996855962,BuildingA,Jan,3
2023-01-20 04:00:00,59.39434587524386,BuildingA,Jan,4
2023-01-20 05:00:00,14.75347306243362,BuildingA,Jan,5
2023-01-20 06:00:00,21.94477008700759,BuildingA,Jan,6
2023-01-20 07:00:00,57.791771398273504,BuildingA,Jan,7
2023-01-20 08:00:00,75.36148500446643,BuildingA,Jan,8
2023-01-20 09:00:00,32.68879718283032,BuildingA,Jan,9
2023-01-20 10:00:00,32.414046346841715,BuildingA,Jan,10
2023-01-20 11:00:00,31.73594781587262,BuildingA,Jan,11
2023-01-20 12:00:00,44.31844462728417,BuildingA,Jan,12
2023-01-20 13:00:00,39.54530934649703,BuildingA,Jan,13
2023-01-20 14:00:00,51.26483487517129,BuildingA,Jan,14
2023-01-20 15:00:00,60.43614565907456,BuildingA,Jan,15
2023-01-20 16:00:00,24.405018400356123,BuildingA,Jan,16
2023-01-20 17:00:00,93.3383160338202,BuildingA,Jan,17
2023-01-20 18:00:00,81.13517660700232,BuildingA,Jan,18
2023-01-20 19:00:00,45.016510162763936,BuildingA,Jan,19
2023-01-20 20:00:00,87.41315803140415,BuildingA,Jan,20
2023-01-20 21:00:00,46.35265371845942,BuildingA,Jan,21
2023-01-20 22:00:00,41.28049061551549,BuildingA,Jan,22
2023-01-20 23:00:00,73.53952405891707,BuildingA,Jan,23
2023-01-21 00:00:00,60.40917716493285,BuildingA,Jan,0
2023-01-21 01:00:00,82.92739869085634,BuildingA,Jan,1
2023-01-21 02:00:00,18.249824968477878,BuildingA,Jan,2
2023-01-21 03:00:00,93.52155732583788,BuildingA,Jan,3
2023-01-21 04:00:00,50.81526126415388,BuildingA,Jan,4
2023-01-21 05:00:00,24.832658868075157,BuildingA,Jan,5
2023-01-21 06:00:00,45.56420306234808,BuildingA,Jan,6
2023-01-21 07:00:00,45.17318918281357,BuildingA,Jan,7
2023-01-21 08:00:00,85.08047826029902,BuildingA,Jan,8
2023-01-21 09:00:00,39.12436396538706,BuildingA,Jan,9
2023-01-21 10:00:00,80.74769779619321,BuildingA,Jan,10
2023-01-21 11:00:00,69.63266688585617,BuildingA,Jan,11
2023-01-21 12:00:00,72.29183784972203,BuildingA,Jan,12
2023-01-21 13:00:00,61.17798817234856,BuildingA,Jan,13
2023-01-21 14:00:00,94.82380534543024,BuildingA,Jan,14
2023-01-21 15:00:00,39.67209071746328,BuildingA,Jan,15
2023-01-21 16:00:00,59.01456122704421,BuildingA,Jan,16
2023-01-21 17:00:00,61.365067473745285,BuildingA,Jan,17
2023-01-21 18:00:00,89.14130052991467,BuildingA,Jan,18
2023-01-21 19:00:00,88.15849999693788,BuildingA,Jan,19
2023-01-21 20:00:00,56.44495396873848,BuildingA,Jan,20
2023-01-21 21:00:00,96.01970944825284,BuildingA,Jan,21
2023-01-21 22:00:00,73.17579924299616,BuildingA,Jan,22
2023-01-21 23:00:00,42.434659669452245,BuildingA,Jan,23
2023-01-22 00:00:00,60.77414136496503,BuildingA,Jan,0
2023-01-22 01:00:00,19.76742327470794,BuildingA,Jan,1
2023-01-22 02:00:00,63.29440340114234,BuildingA,Jan,2
2023-01-22 03:00:00,89.05035404276235,BuildingA,Jan,3
2023-01-22 04:00:00,28.980636260252265,BuildingA,Jan,4
2023-01-22 05:00:00,50.36976537725959,BuildingA,Jan,5
2023-01-22 06:00:00,59.95954660817052,BuildingA,Jan,6
2023-01-22 07:00:00,91.8675813664561,BuildingA,Jan,7
2023-01-22 08:00:00,19.8771911482914,BuildingA,Jan,8
2023-01-22 09:00:00,59.71798862044715,BuildingA,Jan,9
2023-01-22 10:00:00,86.15145932520943,BuildingA,Jan,10
2023-01-22 11:00:00,94.52592497948127,BuildingA,Jan,11
2023-01-22 12:00:00,62.45189296465783,BuildingA,Jan,12
2023-01-22 13:00:00,14.597331647971306,BuildingA,Jan,13
2023-01-22 14:00:00,33.35173885166547,BuildingA,Jan,14
2023-01-22 15:00:00,16.015320422597043,BuildingA,Jan,15
2023-01-22 16:00:00,47.26568830057959,BuildingA,Jan,16
2023-01-22 17:00:00,85.23197630167716,BuildingA,Jan,17
2023-01-22 18:00:00,58.849198784838286,BuildingA,Jan,18
2023-01-22 19:00:00,42.327147223295626,BuildingA,Jan,19
2023-01-22 20:00:00,84.82202959353964,BuildingA,Jan,20
2023-01-22 21:00:00,77.16638891543838,BuildingA,Jan,21
2023-01-22 22:00:00,10.477023427335618,BuildingA,Jan,22
2023-01-22 23:00:00,85.85327928596399,BuildingA,Jan,23
2023-01-23 00:00:00,55.30663217864605,BuildingA,Jan,0
2023-01-23 01:00:00,78.9319027774921,BuildingA,Jan,1
2023-01-23 02:00:00,89.24042107474678,BuildingA,Jan,2
2023-01-23 03:00:00,73.81050345061328,BuildingA,Jan,3
2023-01-23 04:00:00,29.739886142912148,BuildingA,Jan,4
2023-01-23 05:00:00,47.465334438690526,BuildingA,Jan,5
2023-01-23 06:00:00,71.66142170526156,BuildingA,Jan,6
2023-01-23 07:00:00,68.70081756712501,BuildingA,Jan,7
2023-01-23 08:00:00,71.79239895011776,BuildingA,Jan,8
2023-01-23 09:00:00,11.9287192531362,BuildingA,Jan,9
2023-01-23 10:00:00,43.70895612334965,BuildingA,Jan,10
2023-01-23 11:00:00,39.01983461451699,BuildingA,Jan,11
2023-01-23 12:00:00,17.5717677691955,BuildingA,Jan,12
2023-01-23 13:00:00,46.485527535510414,BuildingA,Jan,13
2023-01-23 14:00:00,18.0465355001442,BuildingA,Jan,14
2023-01-23 15:00:00,63.20110754321619,BuildingA,Jan,15
2023-01-23 16:00:00,75.8116646116386,BuildingA,Jan,16
2023-01-23 17:00:00,28.679873827540995,BuildingA,Jan,17
2023-01-23 18:00:00,41.7551158461412,BuildingA,Jan,18
2023-01-23 19:00:00,23.47774113261545,BuildingA,Jan,19
2023-01-23 20:00:00,43.311718692532,BuildingA,Jan,20
2023-01-23 21:00:00,39.28152785185701,BuildingA,Jan,21
2023-01-23 22:00:00,61.64981304696621,BuildingA,Jan,22
2023-01-23 23:00:00,77.68568204261231,BuildingA,Jan,23
2023-01-24 00:00:00,58.182313867635294,BuildingA,Jan,0
2023-01-24 01:00:00,43.380351490271714,BuildingA,Jan,1
2023-01-24 02:00:00,66.81766896703891,BuildingA,Jan,2
2023-01-24 03:00:00,65.73488428290378,BuildingA,Jan,3
2023-01-24 04:00:00,18.23647191553388,BuildingA,Jan,4
2023-01-24 05:00:00,28.345370326420294,BuildingA,Jan,5
2023-01-24 06:00:00,99.35809215080567,BuildingA,Jan,6
2023-01-24 07:00:00,85.93590662908932,BuildingA,Jan,7
2023-01-24 08:00:00,15.130106607271266,BuildingA,Jan,8
2023-01-24 09:00:00,86.14078311742473,BuildingA,Jan,9
2023-01-24 10:00:00,63.69547340386979,BuildingA,Jan,10
2023-01-24 11:00:00,11.191925603229022,BuildingA,Jan,11
2023-01-24 12:00:00,41.46631582045895,BuildingA,Jan,12
2023-01-24 13:00:00,71.78657900125586,BuildingA,Jan,13
2023-01-24 14:00:00,28.160706434062213,BuildingA,Jan,14
2023-01-24 15:00:00,25.96454711871009,BuildingA,Jan,15
2023-01-24 16:00:00,30.498064456182806,BuildingA,Jan,16
2023-01-24 17:00:00,87.00759284833006,BuildingA,Jan,17
2023-01-24 18:00:00,94.54250789110324,BuildingA,Jan,18
2023-01-24 19:00:00,20.937247561624567,BuildingA,Jan,19
2023-01-24 20:00:00,80.97292408452,BuildingA,Jan,20
2023-01-24 21:00:00,85.28427218795967,BuildingA,Jan,21
2023-01-24 22:00:00,47.25050346505713,BuildingA,Jan,22
2023-01-24 23:00:00,85.61142304844398,BuildingA,Jan,23
2023-01-25 00:00:00,27.28580690759769,BuildingA,Jan,0
2023-01-25 01:00:00,70.78268607793015,BuildingA,Jan,1
2023-01-25 02:00:00,19.935053191274164,BuildingA,Jan,2
2023-01-25 03:00:00,35.176647687534555,BuildingA,Jan,3
2023-01-25 04:00:00,51.93344655353522,BuildingA,Jan,4
2023-01-25 05:00:00,12.13104123200818,BuildingA,Jan,5
2023-01-25 06:00:00,32.97857117682099,BuildingA,Jan,6
2023-01-25 07:00:00,61.100856428151154,BuildingA,Jan,7
2023-01-25 08:00:00,95.03620667087762,BuildingA,Jan,8
2023-01-25 09:00:00,91.1306229445998,BuildingA,Jan,9
2023-01-25 10:00:00,71.69166729629174,BuildingA,Jan,10
2023-01-25 11:00:00,23.307623296515708,BuildingA,Jan,11
2023-01-25 12:00:00,99.06589522902254,BuildingA,Jan,12
2023-01-25 13:00:00,60.69628327516845,BuildingA,Jan,13
2023-01-25 14:00:00,21.82622198400998,BuildingA,Jan,14
2023-01-25 15:00:00,48.75034839615686,BuildingA,Jan,15
2023-01-25 16:00:00,67.51654783299563,BuildingA,Jan,16
2023-01-25 17:00:00,77.69122464815744,BuildingA,Jan,17
2023-01-25 18:00:00,74.28563020381134,BuildingA,Jan,18
2023-01-25 19:00:00,48.20834748311816,BuildingA,Jan,19
2023-01-25 20:00:00,93.8083948835622,BuildingA,Jan,20
2023-01-25 21:00:00,92.32003213477884,BuildingA,Jan,21
2023-01-25 22:00:00,60.47457864913409,BuildingA,Jan,22
2023-01-25 23:00:00,98.25512595190052,BuildingA,Jan,23
2023-01-26 00:00:00,34.749503383855895,BuildingA,Jan,0
2023-01-26 01:00:00,70.69148189719562,BuildingA,Jan,1
2023-01-26 02:00:00,15.945504374123905,BuildingA,Jan,2
2023-01-26 03:00:00,14.187673789215244,BuildingA,Jan,3
2023-01-26 04:00:00,70.61688772743678,BuildingA,Jan,4
2023-01-26 05:00:00,42.22958294481297,BuildingA,Jan,5
2023-01-26 06:00:00,46.6723284826784,BuildingA,Jan,6
2023-01-26 07:00:00,47.82756057086184,BuildingA,Jan,7
2023-01-26 08:00:00,41.23751770129864,BuildingA,Jan,8
2023-01-26 09:00:00,43.772561024368095,BuildingA,Jan,9
2023-01-26 10:00:00,48.68987284860427,BuildingA,Jan,10
2023-01-26 11:00:00,23.02999521702269,BuildingA,Jan,11
2023-01-26 12:00:00,47.18402393468553,BuildingA,Jan,12
2023-01-26 13:00:00,31.60769435287281,BuildingA,Jan,13
2023-01-26 14:00:00,48.82764463682966,BuildingA,Jan,14
2023-01-26 15:00:00,64.44867318931088,BuildingA,Jan,15
2023-01-26 16:00:00,38.75804876545568,BuildingA,Jan,16
2023-01-26 17:00:00,40.71415633885502,BuildingA,Jan,17
2023-01-26 18:00:00,32.77061356862912,BuildingA,Jan,18
2023-01-26 19:00:00,24.26605471769366,BuildingA,Jan,19
2023-01-26 20:00:00,12.21384982251336,BuildingA,Jan,20
2023-01-26 21:00:00,26.23237863595881,BuildingA,Jan,21
2023-01-26 22:00:00,85.15290374684707,BuildingA,Jan,22
2023-01-26 23:00:00,98.48813903066426,BuildingA,Jan,23
2023-01-27 00:00:00,13.98480588490405,BuildingA,Jan,0
2023-01-27 01:00:00,27.960958838918007,BuildingA,Jan,1
2023-01-27 02:00:00,85.5641382506045,BuildingA,Jan,2
2023-01-27 03:00:00,55.20802356037184,BuildingA,Jan,3
2023-01-27 04:00:00,41.12393112749199,BuildingA,Jan,4
2023-01-27 05:00:00,62.602598452814014,BuildingA,Jan,5
2023-01-27 06:00:00,68.99884345861571,BuildingA,Jan,6
2023-01-27 07:00:00,84.41238795474374,BuildingA,Jan,7
2023-01-27 08:00:00,27.659784972532456,BuildingA,Jan,8
2023-01-27 09:00:00,39.758909332379815,BuildingA,Jan,9
2023-01-27 10:00:00,92.52042302448824,BuildingA,Jan,10
2023-01-27 11:00:00,86.23835104056782,BuildingA,Jan,11
2023-01-27 12:00:00,74.79053309510113,BuildingA,Jan,12
2023-01-27 13:00:00,89.26264099820811,BuildingA,Jan,13
2023-01-27 14:00:00,94.52001845009876,BuildingA,Jan,14
2023-01-27 15:00:00,66.1733800351497,BuildingA,Jan,15
2023-01-27 16:00:00,78.99812112945723,BuildingA,Jan,16
2023-01-27 17:00:00,19.3503217222306,BuildingA,Jan,17
2023-01-27 18:00:00,66.08795130106918,BuildingA,Jan,18
2023-01-27 19:00:00,88.20505989248747,BuildingA,Jan,19
2023-01-27 20:00:00,40.95889646585103,BuildingA,Jan,20
2023-01-27 21:00:00,60.05045819583508,BuildingA,Jan,21
2023-01-27 22:00:00,72.18727788089211,BuildingA,Jan,22
2023-01-27 23:00:00,50.88641000767716,BuildingA,Jan,23
2023-01-28 00:00:00,91.47053884638014,BuildingA,Jan,0
2023-01-28 01:00:00,70.95226409307703,BuildingA,Jan,1
2023-01-28 02:00:00,28.337655326805777,BuildingA,Jan,2
2023-01-28 03:00:00,28.930176578125117,BuildingA,Jan,3
2023-01-28 04:00:00,84.47143164086003,BuildingA,Jan,4
2023-01-28 05:00:00,70.37779519743233,BuildingA,Jan,5
2023-01-28 06:00:00,52.986581464815394,BuildingA,Jan,6
2023-01-28 07:00:00,37.29156901469421,BuildingA,Jan,7
2023-01-28 08:00:00,63.02906450987288,BuildingA,Jan,8
2023-01-28 09:00:00,39.14076559872429,BuildingA,Jan,9
2023-01-28 10:00:00,79.42293661793985,BuildingA,Jan,10
2023-01-28 11:00:00,85.70822750358556,BuildingA,Jan,11
2023-01-28 12:00:00,82.75287568004892,BuildingA,Jan,12
2023-01-28 13:00:00,77.86993984936622,BuildingA,Jan,13
2023-01-28 14:00:00,61.93506189446488,BuildingA,Jan,14
2023-01-28 15:00:00,29.335851627045912,BuildingA,Jan,15
2023-01-28 16:00:00,43.32725093206566,BuildingA,Jan,16
2023-01-28 17:00:00,16.147631555879386,BuildingA,Jan,17
2023-01-28 18:00:00,70.04399091851514,BuildingA,Jan,18
2023-01-28 19:00:00,16.617805029202565,BuildingA,Jan,19
2023-01-28 20:00:00,49.05414524527591,BuildingA,Jan,20
2023-01-28 21:00:00,11.914087800865468,BuildingA,Jan,21
2023-01-28 22:00:00,48.96061453407527,BuildingA,Jan,22
2023-01-28 23:00:00,16.675801749360474,BuildingA,Jan,23
2023-01-29 00:00:00,48.3004529102282,BuildingA,Jan,0
2023-01-29 01:00:00,58.40823425220368,BuildingA,Jan,1
2023-01-29 02:00:00,94.56089000846204,BuildingA,Jan,2
2023-01-29 03:00:00,72.13225008209196,BuildingA,Jan,3
2023-01-29 04:00:00,62.22942401508944,BuildingA,Jan,4
2023-01-29 05:00:00,47.41632986533679,BuildingA,Jan,5
2023-01-29 06:00:00,31.605758822180004,BuildingA,Jan,6
2023-01-29 07:00:00,45.81541552260846,BuildingA,Jan,7
2023-01-29 08:00:00,23.708565205866364,BuildingA,Jan,8
2023-01-29 09:00:00,92.70471123413898,BuildingA,Jan,9
2023-01-29 10:00:00,29.34782321284274,BuildingA,Jan,10
2023-01-29 11:00:00,22.457679128681765,BuildingA,Jan,11
2023-01-29 12:00:00,50.94637558001848,BuildingA,Jan,12
2023-01-29 13:00:00,35.964902092789714,BuildingA,Jan,13
2023-01-29 14:00:00,36.23294630411537,BuildingA,Jan,14
2023-01-29 15:00:00,87.89967854671511,BuildingA,Jan,15
2023-01-29 16:00:00,97.50526054782205,BuildingA,Jan,16
2023-01-29 17:00:00,36.64874966632115,BuildingA,Jan,17
2023-01-29 18:00:00,87.51197902889659,BuildingA,Jan,18
2023-01-29 19:00:00,31.583929700871767,BuildingA,Jan,19
2023-01-29 20:00:00,92.5782983284204,BuildingA,Jan,20
2023-01-29 21:00:00,95.6356166156136,BuildingA,Jan,21
2023-01-29 22:00:00,90.20439563172252,BuildingA,Jan,22
2023-01-29 23:00:00,77.60843545519266,BuildingA,Jan,23
2023-01-30 00:00:00,74.11284241042613,BuildingA,Jan,0
2023-01-30 01:00:00,74.28471930630019,BuildingA,Jan,1
2023-01-30 02:00:00,74.50203090785423,BuildingA,Jan,2
2023-01-30 03:00:00,55.56216766019261,BuildingA,Jan,3
2023-01-30 04:00:00,33.916038365817705,BuildingA,Jan,4
2023-01-30 05:00:00,81.4070210927272,BuildingA,Jan,5
2023-01-30 06:00:00,65.0910061750142,BuildingA,Jan,6
2023-01-30 07:00:00,59.60446314880628,BuildingA,Jan,7
2023-01-30 08:00:00,89.86696224638276,BuildingA,Jan,8
2023-01-30 09:00:00,61.78934640503311,BuildingA,Jan,9
2023-01-30 10:00:00,75.67247255212676,BuildingA,Jan,10
2023-01-30 11:00:00,82.29517880324816,BuildingA,Jan,11
2023-01-30 12:00:00,42.80413396807514,BuildingA,Jan,12
2023-01-30 13:00:00,21.74659497894441,BuildingA,Jan,13
2023-01-30 14:00:00,93.53072795016276,BuildingA,Jan,14
2023-01-30 15:00:00,47.55389168757417,BuildingA,Jan,15
2023-01-30 16:00:00,36.76864363491812,BuildingA,Jan,16
2023-01-30 17:00:00,32.01747785517243,BuildingA,Jan,17
2023-01-30 18:00:00,28.580714386161056,BuildingA,Jan,18
2023-01-30 19:00:00,86.19956130141439,BuildingA,Jan,19
2023-01-30 20:00:00,36.22079586915586,BuildingA,Jan,20
2023-01-30 21:00:00,66.42216282379005,BuildingA,Jan,21
2023-01-30 22:00:00,59.75556978343839,BuildingA,Jan,22
2023-01-30 23:00:00,77.89925192808784,BuildingA,Jan,23
2023-01-31 00:00:00,71.18363693591584,BuildingA,Jan,0
2023-01-31 01:00:00,37.43298781842668,BuildingA,Jan,1
2023-01-31 02:00:00,63.62823137776262,BuildingA,Jan,2
2023-01-31 03:00:00,88.87272894986576,BuildingA,Jan,3
2023-01-31 04:00:00,28.439559554652767,BuildingA,Jan,4
2023-01-31 05:00:00,72.30069011316887,BuildingA,Jan,5
2023-01-31 06:00:00,18.02038494016365,BuildingA,Jan,6
2023-01-31 07:00:00,39.74972233880556,BuildingA,Jan,7
2023-01-31 08:00:00,68.01010825520234,BuildingA,Jan,8
2023-01-31 09:00:00,92.2713781524599,BuildingA,Jan,9
2023-01-31 10:00:00,83.43045635446485,BuildingA,Jan,10
2023-01-31 11:00:00,80.47840028216068,BuildingA,Jan,11
2023-01-31 12:00:00,71.21320446589256,BuildingA,Jan,12
2023-01-31 13:00:00,65.21227657114053,BuildingA,Jan,13
2023-01-31 14:00:00,66.90398144927244,BuildingA,Jan,14
2023-01-31 15:00:00,37.31176715416963,BuildingA,Jan,15
2023-01-31 16:00:00,63.12018694111615,BuildingA,Jan,16
2023-01-31 17:00:00,59.99534608543141,BuildingA,Jan,17
2023-01-31 18:00:00,64.75515836948763,BuildingA,Jan,18
2023-01-31 19:00:00,40.06036608165542,BuildingA,Jan,19
2023-01-31 20:00:00,74.46700806209061,BuildingA,Jan,20
2023-01-31 21:00:00,60.36918750303797,BuildingA,Jan,21
2023-01-31 22:00:00,39.6921633640483,BuildingA,Jan,22
2023-01-31 23:00:00,13.524138046888815,BuildingA,Jan,23
2023-02-01 00:00:00,46.5911569148151,BuildingB,Feb,0
2023-02-01 01:00:00,57.53026489800416,BuildingB,Feb,1
2023-02-01 02:00:00,64.3201704437358,BuildingB,Feb,2
2023-02-01 03:00:00,46.41693569891002,BuildingB,Feb,3
2023-02-01 04:00:00,40.49047338309995,BuildingB,Feb,4
2023-02-01 05:00:00,41.51186346475966,BuildingB,Feb,5
2023-02-01 06:00:00,82.06361962708009,BuildingB,Feb,6
2023-02-01 07:00:00,86.60620893977949,BuildingB,Feb,7
2023-02-01 08:00:00,86.94718714515562,BuildingB,Feb,8
2023-02-01 09:00:00,27.325677106382397,BuildingB,Feb,9
2023-02-01 10:00:00,38.575420557139736,BuildingB,Feb,10
2023-02-01 11:00:00,23.73330627067141,BuildingB,Feb,11
2023-02-01 12:00:00,65.68475782530516,BuildingB,Feb,12
2023-02-01 13:00:00,85.20283988561316,BuildingB,Feb,13
2023-02-01 14:00:00,49.63873177245608,BuildingB,Feb,14
2023-02-01 15:00:00,81.45063726116716,BuildingB,Feb,15
2023-02-01 16:00:00,38.86986700626693,BuildingB,Feb,16
2023-02-01 17:00:00,60.56938332864401,BuildingB,Feb,17
2023-02-01 18:00:00,39.98294543520439,BuildingB,Feb,18
2023-02-01 19:00:00,16.920745346658066,BuildingB,Feb,19
2023-02-01 20:00:00,41.08648865045201,BuildingB,Feb,20
2023-02-01 21:00:00,48.99825481300896,BuildingB,Feb,21
2023-02-01 22:00:00,31.11163718542573,BuildingB,Feb,22
2023-02-01 23:00:00,96.43713032980288,BuildingB,Feb,23
2023-02-02 00:00:00,15.948989579058985,BuildingB,Feb,0
2023-02-02 01:00:00,74.00819104561953,BuildingB,Feb,1
2023-02-02 02:00:00,15.79508696918461,BuildingB,Feb,2
2023-02-02 03:00:00,17.061265993732007,BuildingB,Feb,3
2023-02-02 04:00:00,75.54780898273458,BuildingB,Feb,4
2023-02-02 05:00:00,53.89427909420505,BuildingB,Feb,5
2023-02-02 06:00:00,84.74758740855734,BuildingB,Feb,6
2023-02-02 07:00:00,63.76151971085846,BuildingB,Feb,7
2023-02-02 08:00:00,62.42370501017381,BuildingB,Feb,8
2023-02-02 09:00:00,29.460320070598844,BuildingB,Feb,9
2023-02-02 10:00:00,16.078366721151955,BuildingB,Feb,10
2023-02-02 11:00:00,27.2915411146555,BuildingB,Feb,11
2023-02-02 12:00:00,22.676806070272548,BuildingB,Feb,12
2023-02-02 13:00:00,23.61128965982217,BuildingB,Feb,13
2023-02-02 14:00:00,86.2568632765248,BuildingB,Feb,14
2023-02-02 15:00:00,16.430858277655364,BuildingB,Feb,15
2023-02-02 16:00:00,32.65425809221465,BuildingB,Feb,16
2023-02-02 17:00:00,95.40631170572418,BuildingB,Feb,17
2023-02-02 18:00:00,50.2118389697639,BuildingB,Feb,18
2023-02-02 19:00:00,99.32546671473192,BuildingB,Feb,19
2023-02-02 20:00:00,83.1603489503739,BuildingB,Feb,20
2023-02-02 21:00:00,40.56905257767384,BuildingB,Feb,21
2023-02-02 22:00:00,26.03240673545523,BuildingB,Feb,22
2023-02-02 23:00:00,24.75811717294056,BuildingB,Feb,23
2023-02-03 00:00:00,94.32057433394414,BuildingB,Feb,0
2023-02-03 01:00:00,41.76134091651152,BuildingB,Feb,1
2023-02-03 02:00:00,67.12472391436557,BuildingB,Feb,2
2023-02-03 03:00:00,91.48120011387336,BuildingB,Feb,3
2023-02-03 04:00:00,88.5089197956075,BuildingB,Feb,4
2023-02-03 05:00:00,59.18059014168494,BuildingB,Feb,5
2023-02-03 06:00:00,98.45346845279144,BuildingB,Feb,6
2023-02-03 07:00:00,32.08848268280942,BuildingB,Feb,7
2023-02-03 08:00:00,73.49050748404281,BuildingB,Feb,8
2023-02-03 09:00:00,24.600891150165555,BuildingB,Feb,9
2023-02-03 10:00:00,28.18656637322871,BuildingB,Feb,10
2023-02-03 11:00:00,75.89537172851406,BuildingB,Feb,11
2023-02-03 12:00:00,11.081764022839502,BuildingB,Feb,12
2023-02-03 13:00:00,27.018529475918783,BuildingB,Feb,13
2023-02-03 14:00:00,62.878070459975376,BuildingB,Feb,14
2023-02-03 15:00:00,67.99343441929956,BuildingB,Feb,15
